nom_dept,nom_com,insee_com,nom_station,code_station_ue,typologie,influence,nom_poll,id_poll_ue,metrique,date_debut,date_fin,valeur,unite,statut_valid,x,y,longitude,latitude,ObjectId
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,394,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2423
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,394,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,2,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2424
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,394,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2425
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,394,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2426
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,394,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2427
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,394,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2428
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,394,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2429
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,394,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2430
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,394,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2431
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,428,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2432
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,428,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,3,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2433
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,428,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2434
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,428,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2435
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,428,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2436
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,428,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2437
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,428,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2438
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,428,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2439
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,428,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2440
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,430,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2441
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,430,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,1,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2442
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,430,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2443
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,430,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2444
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,430,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2445
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,430,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2446
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,430,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2447
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,430,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2448
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,430,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2449
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,431,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,0,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2450
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,431,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,0,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2451
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,431,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2452
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,431,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2453
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,431,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2454
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,431,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2455
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,431,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2456
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,431,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2457
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,431,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2458
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,441,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2459
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,441,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,0,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2460
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,441,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2461
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,441,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2462
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,441,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2463
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,441,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2464
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,441,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2465
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,441,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2466
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,441,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2467
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,443,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2468
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,443,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,0,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2469
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,443,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2470
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,443,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2471
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,443,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2472
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,443,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2473
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,443,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2474
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,443,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2475
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,443,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2476
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,447,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2477
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,447,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,1,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2478
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,447,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2479
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,447,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2480
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,447,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2481
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,447,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2482
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,447,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2483
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,447,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2484
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,447,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2485
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,449,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2486
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,449,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,0,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2487
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,449,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2488
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,449,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2489
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,449,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2490
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,449,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2491
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,449,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2492
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,449,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2493
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,449,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2494
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,450,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2495
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,450,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,1,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2496
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,450,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2497
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,450,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2498
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,450,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2499
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,450,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2500
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,450,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2501
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,450,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2502
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,450,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2503
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,451,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2504
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,451,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,0,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2505
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,451,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2506
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,451,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2507
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,451,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2508
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,451,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2509
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,453,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2510
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,453,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2511
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,453,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2512
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,453,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,NA,µg/m3,1,1046948,6844639,7.70891699984102,48.6088179967599,2513
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,457,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,NA,1,1,1046948,6844639,7.70891699984102,48.6088179967599,2514
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,457,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,NA,1,1,1046948,6844639,7.70891699984102,48.6088179967599,2515
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,457,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,NA,1,1,1046948,6844639,7.70891699984102,48.6088179967599,2516
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,457,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,NA,1,1,1046948,6844639,7.70891699984102,48.6088179967599,2517
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,457,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,NA,1,1,1046948,6844639,7.70891699984102,48.6088179967599,2518
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,457,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,NA,1,1,1046948,6844639,7.70891699984102,48.6088179967599,2519
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,457,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,NA,1,1,1046948,6844639,7.70891699984102,48.6088179967599,2520
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,457,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,NA,1,1,1046948,6844639,7.70891699984102,48.6088179967599,2521
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,457,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,NA,1,1,1046948,6844639,7.70891699984102,48.6088179967599,2522
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,462,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,NA,1,1,1046948,6844639,7.70891699984102,48.6088179967599,2523
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,462,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,NA,1,1,1046948,6844639,7.70891699984102,48.6088179967599,2524
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,462,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,NA,1,1,1046948,6844639,7.70891699984102,48.6088179967599,2525
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,462,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,NA,1,1,1046948,6844639,7.70891699984102,48.6088179967599,2526
Bas-Rhin,Schiltigheim,67447,Strasbourg Ouest,FR16001,Périurbaine,Fond,NA,462,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,NA,1,1,1046948,6844639,7.70891699984102,48.6088179967599,2527
