X,Y,objectid,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_wgs84,y_wgs84,x_reg,y_reg,ObjectId2
365573.20776511,6420563.33509658,2625,AISNE,Saint-Quentin,2691,P. Roth St Quentin,FR18042,urban,2,Ozone,7,50,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,3.284,49.8513,720440,6972540,425
275448.948018876,6319025.42940557,2627,OISE,Creil,60175,Faiencerie Creil,FR18043,urban,2,Dioxyde d'azote,8,20,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.4744,49.2596,661733,6906780,426
275448.948018876,6319025.42940557,2628,OISE,Creil,60175,Faiencerie Creil,FR18043,urban,2,Ozone,7,49,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.4744,49.2596,661733,6906780,427
275448.948018876,6319025.42940557,2630,OISE,Creil,60175,Faiencerie Creil,FR18043,urban,2,Particules fines PM2.5,6001,,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.4744,49.2596,661733,6906780,428
311821.47844067,6393914.37162552,2631,SOMME,Roye,80685,Roye,FR18045,rural-regional,2,Ozone,7,52,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.80114,49.6967,685644,6955310,429
280240.138902619,6325560.79194317,2632,OISE,Rieux,60539,SMVO Rieux,FR18046,suburban,1,Dioxyde d'azote,8,13,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.51744,49.2979,664893,6911030,430
280240.138902619,6325560.79194317,2633,OISE,Rieux,60539,SMVO Rieux,FR18046,suburban,1,Particules PM10,5,,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.51744,49.2979,664893,6911030,431
280240.138902619,6325560.79194317,2634,OISE,Rieux,60539,SMVO Rieux,FR18046,suburban,1,Dioxyde de soufre,1,1,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.51744,49.2979,664893,6911030,432
234785.051227001,6353311.54212125,2635,OISE,Tillé,60639,Aéroport de BEAUVAIS,FR18050,suburban,2,Dioxyde d'azote,8,12,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.10911,49.4602,635391,6929340,433
234785.051227001,6353311.54212125,2636,OISE,Tillé,60639,Aéroport de BEAUVAIS,FR18050,suburban,2,Particules PM10,5,16,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.10911,49.4602,635391,6929340,434
256546.898482178,6429407.64900971,2638,SOMME,Amiens,80021,St Pierre Amiens,FR18053,urban,2,Dioxyde d'azote,8,,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.3046,49.9025,650001,6978420,435
256546.898482178,6429407.64900971,2639,SOMME,Amiens,80021,St Pierre Amiens,FR18053,urban,2,Ozone,7,46,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.3046,49.9025,650001,6978420,436
254086.737735647,6425036.14212687,2641,SOMME,Amiens,80021,TRAFIC AMIENS,FR18079,urban,4,Particules fines PM2.5,6001,,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.2825,49.8772,648387,6975620,437
365288.22986868,6419095.947884,2642,AISNE,Saint-Quentin,2691,TRAF Saint Quent 14,FR18080,urban,4,Particules fines PM2.5,6001,13,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,3.28144,49.8428,720259,6971590,438
232022.101465512,6349150.78415446,2645,OISE,Beauvais,60057,Trafic Beauvais 1,FR18089,urban,4,Particules fines PM2.5,6001,11,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.08429,49.4359,633560,6926660,439
322826.523300493,6524418.39889405,2646,PAS-DE-CALAIS,Harnes,62413,Harnes Serres,FR28010,suburban,2,Dioxyde d'azote,8,16,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.9,50.4491,692887,7039080,440
322826.523300493,6524418.39889405,2647,PAS-DE-CALAIS,Harnes,62413,Harnes Serres,FR28010,suburban,2,Ozone,7,51,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.9,50.4491,692887,7039080,441
312514.998868312,6499944.73990098,2649,PAS-DE-CALAIS,Saint-Laurent-Blangy,62753,St-Laurent-Blangy,FR28022,suburban,2,Dioxyde d'azote,8,15,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.80737,50.3089,686260,7023470,442
312514.998868312,6499944.73990098,2650,PAS-DE-CALAIS,Saint-Laurent-Blangy,62753,St-Laurent-Blangy,FR28022,suburban,2,Ozone,7,54,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.80737,50.3089,686260,7023470,443
293403.668688923,6539519.21403007,2652,PAS-DE-CALAIS,Béthune,62119,Bethune Stade,FR28028,urban,2,Dioxyde d'azote,8,14,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.63569,50.5354,674132,7048740,444
293403.668688923,6539519.21403007,2653,PAS-DE-CALAIS,Béthune,62119,Bethune Stade,FR28028,urban,2,Ozone,7,52,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.63569,50.5354,674132,7048740,445
293403.668688923,6539519.21403007,2655,PAS-DE-CALAIS,Béthune,62119,Bethune Stade,FR28028,urban,2,Particules fines PM2.5,6001,12,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.63569,50.5354,674132,7048740,446
296824.516641001,6531519.1703963,2656,PAS-DE-CALAIS,Nœux-les-Mines,62617,Noeux-les-Mines,FR28033,suburban,2,Dioxyde d'azote,8,11,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.66642,50.4897,676292,7043640,447
296824.516641001,6531519.1703963,2657,PAS-DE-CALAIS,Nœux-les-Mines,62617,Noeux-les-Mines,FR28033,suburban,2,Ozone,7,50,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.66642,50.4897,676292,7043640,448
232022.101465512,6349150.78415446,2643,OISE,Beauvais,60057,Trafic Beauvais 1,FR18089,urban,4,Dioxyde d'azote,8,28,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.08429,49.4359,633560,6926660,449
232022.101465512,6349150.78415446,2644,OISE,Beauvais,60057,Trafic Beauvais 1,FR18089,urban,4,Particules PM10,5,19.3,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.08429,49.4359,633560,6926660,450
322826.523300493,6524418.39889405,2648,PAS-DE-CALAIS,Harnes,62413,Harnes Serres,FR28010,suburban,2,Particules PM10,5,20.5,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.9,50.4491,692887,7039080,451
312514.998868312,6499944.73990098,2651,PAS-DE-CALAIS,Saint-Laurent-Blangy,62753,St-Laurent-Blangy,FR28022,suburban,2,Particules PM10,5,19.6,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.80737,50.3089,686260,7023470,452
390513.226482435,6508594.7731797,1581,NORD,Valenciennes,59606,Valenciennes Acacias,FR06001,urban,2,Particules PM10,5,26.9,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,3.50804,50.3585,736201,7029100,453
390513.226482435,6508594.7731797,1582,NORD,Valenciennes,59606,Valenciennes Acacias,FR06001,urban,2,Particules PM10,5,21.4,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.50804,50.3585,736201,7029100,454
390513.226482435,6508594.7731797,1583,NORD,Valenciennes,59606,Valenciennes Acacias,FR06001,urban,2,Particules PM10,5,20.3,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,3.50804,50.3585,736201,7029100,455
390513.226482435,6508594.7731797,1584,NORD,Valenciennes,59606,Valenciennes Acacias,FR06001,urban,2,Particules PM10,5,20.4,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.50804,50.3585,736201,7029100,456
390513.226482435,6508594.7731797,1585,NORD,Valenciennes,59606,Valenciennes Acacias,FR06001,urban,2,Particules PM10,5,18.9,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.50804,50.3585,736201,7029100,457
390513.226482435,6508594.7731797,1586,NORD,Valenciennes,59606,Valenciennes Acacias,FR06001,urban,2,Particules PM10,5,21.6,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,3.50804,50.3585,736201,7029100,458
378033.198369602,6502367.93141441,1594,NORD,Denain,59172,Denain Villars,FR06011,suburban,2,Particules PM10,5,19.8,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.39593,50.3228,728233,7025070,459
378033.198369602,6502367.93141441,1596,NORD,Denain,59172,Denain Villars,FR06011,suburban,2,Particules PM10,5,18.9,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.39593,50.3228,728233,7025070,460
378033.198369602,6502367.93141441,1597,NORD,Denain,59172,Denain Villars,FR06011,suburban,2,Particules PM10,5,19.7,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.39593,50.3228,728233,7025070,461
378033.198369602,6502367.93141441,1598,NORD,Denain,59172,Denain Villars,FR06011,suburban,2,Particules PM10,5,20.9,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,3.39593,50.3228,728233,7025070,462
428583.379138827,6462275.94576193,1599,NORD,Cartignies,59134,Cartignies,FR06133,rural-regional,2,Particules PM10,5,20.4,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,3.85003,50.0923,760889,6999650,463
351664.950585399,6572652.13628609,1567,NORD,Tourcoing,59599,Tourcoing Centre,FR11027,urban,2,Particules PM10,5,24,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.15906,50.7242,711252,7069730,464
428583.379138827,6462275.94576193,1600,NORD,Cartignies,59134,Cartignies,FR06133,rural-regional,2,Particules PM10,5,15.8,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.85003,50.0923,760889,6999650,465
428583.379138827,6462275.94576193,1601,NORD,Cartignies,59134,Cartignies,FR06133,rural-regional,2,Particules PM10,5,17.1,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,3.85003,50.0923,760889,6999650,466
428583.379138827,6462275.94576193,1602,NORD,Cartignies,59134,Cartignies,FR06133,rural-regional,2,Particules PM10,5,16.1,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.85003,50.0923,760889,6999650,467
234785.051227001,6353311.54212125,1571,OISE,Tillé,60639,Aéroport de BEAUVAIS,FR18050,suburban,2,Dioxyde de soufre,1,2,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.10911,49.4602,635391,6929340,468
428583.379138827,6462275.94576193,1603,NORD,Cartignies,59134,Cartignies,FR06133,rural-regional,2,Particules PM10,5,16.3,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.85003,50.0923,760889,6999650,469
428583.379138827,6462275.94576193,1604,NORD,Cartignies,59134,Cartignies,FR06133,rural-regional,2,Particules PM10,5,17.7,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,3.85003,50.0923,760889,6999650,470
275318.704214648,6555367.10534972,1574,PAS-DE-CALAIS,Isbergues,62473,ISBERGUES,FR28034,rural-nearcity,1,Particules PM10,5,20,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.47323,50.6258,662663,7058880,471
390513.226482435,6508594.7731797,1575,NORD,Valenciennes,59606,Valenciennes Acacias,FR06001,urban,2,Dioxyde d'azote,8,21,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,3.50804,50.3585,736201,7029100,472
390513.226482435,6508594.7731797,1576,NORD,Valenciennes,59606,Valenciennes Acacias,FR06001,urban,2,Dioxyde d'azote,8,20,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.50804,50.3585,736201,7029100,473
390513.226482435,6508594.7731797,1577,NORD,Valenciennes,59606,Valenciennes Acacias,FR06001,urban,2,Dioxyde d'azote,8,21,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,3.50804,50.3585,736201,7029100,474
390513.226482435,6508594.7731797,1578,NORD,Valenciennes,59606,Valenciennes Acacias,FR06001,urban,2,Dioxyde d'azote,8,19,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.50804,50.3585,736201,7029100,475
390513.226482435,6508594.7731797,1579,NORD,Valenciennes,59606,Valenciennes Acacias,FR06001,urban,2,Dioxyde d'azote,8,21,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.50804,50.3585,736201,7029100,476
390513.226482435,6508594.7731797,1580,NORD,Valenciennes,59606,Valenciennes Acacias,FR06001,urban,2,Dioxyde d'azote,8,19,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,3.50804,50.3585,736201,7029100,477
378033.198369602,6502367.93141441,1587,NORD,Denain,59172,Denain Villars,FR06011,suburban,2,Dioxyde d'azote,8,17,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,3.39593,50.3228,728233,7025070,478
378033.198369602,6502367.93141441,1588,NORD,Denain,59172,Denain Villars,FR06011,suburban,2,Ozone,7,43,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,3.39593,50.3228,728233,7025070,479
378033.198369602,6502367.93141441,1589,NORD,Denain,59172,Denain Villars,FR06011,suburban,2,Ozone,7,47,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.39593,50.3228,728233,7025070,480
378033.198369602,6502367.93141441,1590,NORD,Denain,59172,Denain Villars,FR06011,suburban,2,Ozone,7,47,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,3.39593,50.3228,728233,7025070,481
378033.198369602,6502367.93141441,1591,NORD,Denain,59172,Denain Villars,FR06011,suburban,2,Ozone,7,43,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.39593,50.3228,728233,7025070,482
378033.198369602,6502367.93141441,1592,NORD,Denain,59172,Denain Villars,FR06011,suburban,2,Ozone,7,42,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.39593,50.3228,728233,7025070,483
378033.198369602,6502367.93141441,1593,NORD,Denain,59172,Denain Villars,FR06011,suburban,2,Ozone,7,50,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,3.39593,50.3228,728233,7025070,484
378033.198369602,6502367.93141441,1595,NORD,Denain,59172,Denain Villars,FR06011,suburban,2,Particules PM10,5,19,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,3.39593,50.3228,728233,7025070,485
428583.379138827,6462275.94576193,1605,NORD,Cartignies,59134,Cartignies,FR06133,rural-regional,2,Particules fines PM2.5,6001,11,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,3.85003,50.0923,760889,6999650,486
381596.535269894,6525712.17391287,1606,NORD,Saint-Amand-les-Eaux,59526,Saint Amand,FR06134,suburban,2,Dioxyde d'azote,8,16,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,3.42794,50.4565,730434,7039970,487
381596.535269894,6525712.17391287,1607,NORD,Saint-Amand-les-Eaux,59526,Saint Amand,FR06134,suburban,2,Dioxyde d'azote,8,13,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.42794,50.4565,730434,7039970,488
381596.535269894,6525712.17391287,1608,NORD,Saint-Amand-les-Eaux,59526,Saint Amand,FR06134,suburban,2,Dioxyde d'azote,8,12,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,3.42794,50.4565,730434,7039970,489
381596.535269894,6525712.17391287,1609,NORD,Saint-Amand-les-Eaux,59526,Saint Amand,FR06134,suburban,2,Dioxyde d'azote,8,10,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.42794,50.4565,730434,7039970,490
381596.535269894,6525712.17391287,1610,NORD,Saint-Amand-les-Eaux,59526,Saint Amand,FR06134,suburban,2,Dioxyde d'azote,8,13,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.42794,50.4565,730434,7039970,491
381596.535269894,6525712.17391287,1611,NORD,Saint-Amand-les-Eaux,59526,Saint Amand,FR06134,suburban,2,Dioxyde d'azote,8,13,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,3.42794,50.4565,730434,7039970,492
381596.535269894,6525712.17391287,1612,NORD,Saint-Amand-les-Eaux,59526,Saint Amand,FR06134,suburban,2,Ozone,7,42,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,3.42794,50.4565,730434,7039970,493
381596.535269894,6525712.17391287,1613,NORD,Saint-Amand-les-Eaux,59526,Saint Amand,FR06134,suburban,2,Ozone,7,44,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.42794,50.4565,730434,7039970,494
381596.535269894,6525712.17391287,1614,NORD,Saint-Amand-les-Eaux,59526,Saint Amand,FR06134,suburban,2,Ozone,7,47,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,3.42794,50.4565,730434,7039970,495
381596.535269894,6525712.17391287,1615,NORD,Saint-Amand-les-Eaux,59526,Saint Amand,FR06134,suburban,2,Ozone,7,43,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.42794,50.4565,730434,7039970,496
381596.535269894,6525712.17391287,1616,NORD,Saint-Amand-les-Eaux,59526,Saint Amand,FR06134,suburban,2,Ozone,7,45,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.42794,50.4565,730434,7039970,497
381596.535269894,6525712.17391287,1617,NORD,Saint-Amand-les-Eaux,59526,Saint Amand,FR06134,suburban,2,Ozone,7,52,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,3.42794,50.4565,730434,7039970,498
269397.620499354,6629895.00668212,1618,NORD,Dunkerque,59183,Malo-les-Bains,FR10004,urban,2,Particules PM10,5,25.9,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,2.42004,51.0486,659239,7106030,499
269397.620499354,6629895.00668212,1619,NORD,Dunkerque,59183,Malo-les-Bains,FR10004,urban,2,Particules PM10,5,23.2,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.42004,51.0486,659239,7106030,500
269397.620499354,6629895.00668212,1620,NORD,Dunkerque,59183,Malo-les-Bains,FR10004,urban,2,Particules PM10,5,19.1,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.42004,51.0486,659239,7106030,501
269397.620499354,6629895.00668212,1621,NORD,Dunkerque,59183,Malo-les-Bains,FR10004,urban,2,Particules PM10,5,18.1,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.42004,51.0486,659239,7106030,502
269397.620499354,6629895.00668212,1622,NORD,Dunkerque,59183,Malo-les-Bains,FR10004,urban,2,Particules PM10,5,21.3,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.42004,51.0486,659239,7106030,503
269397.620499354,6629895.00668212,1623,NORD,Dunkerque,59183,Malo-les-Bains,FR10004,urban,2,Particules PM10,5,22.1,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,2.42004,51.0486,659239,7106030,504
205170.727091267,6611976.99177327,1625,PAS-DE-CALAIS,Calais,62193,Calais Berthelot,FR10016,urban,2,Particules PM10,5,26.5,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,1.84308,50.9473,618526,7095190,505
205170.727091267,6611976.99177327,1626,PAS-DE-CALAIS,Calais,62193,Calais Berthelot,FR10016,urban,2,Particules PM10,5,21.1,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,1.84308,50.9473,618526,7095190,506
205170.727091267,6611976.99177327,1627,PAS-DE-CALAIS,Calais,62193,Calais Berthelot,FR10016,urban,2,Particules PM10,5,18.1,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,1.84308,50.9473,618526,7095190,507
256274.165729735,6625628.63383047,1440,NORD,Grande-Synthe,59271,Grande-synthe,FR10034,suburban,1,Particules PM10,5,28.5,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,2.30215,51.0245,650930,7103410,508
256274.165729735,6625628.63383047,1240,NORD,Grande-Synthe,59271,Grande-synthe,FR10034,suburban,1,Particules PM10,5,26.8,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.30215,51.0245,650930,7103410,509
256274.165729735,6625628.63383047,1373,NORD,Grande-Synthe,59271,Grande-synthe,FR10034,suburban,1,Particules PM10,5,26.4,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,2.30215,51.0245,650930,7103410,510
249334.508673682,6423602.51040583,2621,SOMME,Salouël,80725,Salouel,FR18035,suburban,2,Particules PM10,5,17.6,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.23981,49.8689,645307,6974720,511
365573.20776511,6420563.33509658,2626,AISNE,Saint-Quentin,2691,P. Roth St Quentin,FR18042,urban,2,Particules PM10,5,17.6,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,3.284,49.8513,720440,6972540,512
275448.948018876,6319025.42940557,2629,OISE,Creil,60175,Faiencerie Creil,FR18043,urban,2,Particules PM10,5,17.7,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.4744,49.2596,661733,6906780,513
256546.898482178,6429407.64900971,2640,SOMME,Amiens,80021,St Pierre Amiens,FR18053,urban,2,Particules PM10,5,18.9,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.3046,49.9025,650001,6978420,514
293403.668688923,6539519.21403007,2654,PAS-DE-CALAIS,Béthune,62119,Bethune Stade,FR28028,urban,2,Particules PM10,5,17.9,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.63569,50.5354,674132,7048740,515
296824.516641001,6531519.1703963,2658,PAS-DE-CALAIS,Nœux-les-Mines,62617,Noeux-les-Mines,FR28033,suburban,2,Particules PM10,5,18.3,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.66642,50.4897,676292,7043640,516
315714.321033711,6520835.34875553,2659,PAS-DE-CALAIS,Lens,62498,Lens Varsovie,FR28115,suburban,4,Particules PM10,5,20.8,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.83611,50.4286,688338,7036800,517
205170.727091267,6611976.99177327,1631,PAS-DE-CALAIS,Calais,62193,Calais Berthelot,FR10016,urban,2,Particules fines PM2.5,6001,14,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,1.84308,50.9473,618526,7095190,518
205170.727091267,6611976.99177327,1632,PAS-DE-CALAIS,Calais,62193,Calais Berthelot,FR10016,urban,2,Particules fines PM2.5,6001,15,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,1.84308,50.9473,618526,7095190,519
205170.727091267,6611976.99177327,1633,PAS-DE-CALAIS,Calais,62193,Calais Berthelot,FR10016,urban,2,Particules fines PM2.5,6001,11,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,1.84308,50.9473,618526,7095190,520
205170.727091267,6611976.99177327,1634,PAS-DE-CALAIS,Calais,62193,Calais Berthelot,FR10016,urban,2,Particules fines PM2.5,6001,13,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,1.84308,50.9473,618526,7095190,521
205170.727091267,6611976.99177327,1635,PAS-DE-CALAIS,Calais,62193,Calais Berthelot,FR10016,urban,2,Particules fines PM2.5,6001,10,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,1.84308,50.9473,618526,7095190,522
205170.727091267,6611976.99177327,1636,PAS-DE-CALAIS,Calais,62193,Calais Berthelot,FR10016,urban,2,Particules fines PM2.5,6001,10,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,1.84308,50.9473,618526,7095190,523
259637.1275466,6627097.71506936,1638,NORD,Dunkerque,59183,St Pol mer - cheminots,FR10017,urban,2,Dioxyde de soufre,1,3,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,2.33236,51.0328,653062,7104320,524
196943.103526736,6612436.39291889,1639,PAS-DE-CALAIS,Sangatte,62774,Sangatte,FR10025,suburban,2,Dioxyde d'azote,8,14,ug.m-3,annuelle,2013/01/01 00:00:00+00,2013/12/31 23:59:59+00,t,1.76917,50.9499,613325,7095550,525
196943.103526736,6612436.39291889,1640,PAS-DE-CALAIS,Sangatte,62774,Sangatte,FR10025,suburban,2,Dioxyde d'azote,8,13,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,1.76917,50.9499,613325,7095550,526
196943.103526736,6612436.39291889,1641,PAS-DE-CALAIS,Sangatte,62774,Sangatte,FR10025,suburban,2,Dioxyde d'azote,8,10,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,1.76917,50.9499,613325,7095550,527
196943.103526736,6612436.39291889,1642,PAS-DE-CALAIS,Sangatte,62774,Sangatte,FR10025,suburban,2,Dioxyde d'azote,8,13,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,1.76917,50.9499,613325,7095550,528
196943.103526736,6612436.39291889,1643,PAS-DE-CALAIS,Sangatte,62774,Sangatte,FR10025,suburban,2,Dioxyde d'azote,8,13,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,1.76917,50.9499,613325,7095550,529
196943.103526736,6612436.39291889,1644,PAS-DE-CALAIS,Sangatte,62774,Sangatte,FR10025,suburban,2,Dioxyde d'azote,8,13,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,1.76917,50.9499,613325,7095550,530
