FECHA;GERENCIA;NOMBREGERENCIA;CS;CENTRO;PREVALENCIA;TASAx100;x_geo;y_geo;zbs_geo;PROVINCIA
2020-05-06;1701;Gerencia de Ávila;170111;C.S. CEBREROS;184;2.123240249;-4.4395554;40.4517812;CEBREROS;Ávila
2020-05-06;1701;Gerencia de Ávila;170113;C.S. NAVARREDONDA GREDOS;10;0.700280112;-5.1468286;40.3763715;NAVARREDONDA GREDOS;Ávila
2020-05-06;1701;Gerencia de Ávila;170114;C.S. LAS NAVAS MARQUES;29;0.483978638;-4.3241213;40.6144359;LAS NAVAS MARQUES;Ávila
2020-05-06;1701;Gerencia de Ávila;170116;C.S. MOMBELTRAN;23;0.934579439;-4.996585;40.2764479;MOMBELTRAN;Ávila
2020-05-06;1701;Gerencia de Ávila;170117;C.S. PIEDRAHITA;13;0.364145658;-5.308102;40.5423616;PIEDRAHITA;Ávila
2020-05-06;1701;Gerencia de Ávila;170118;C.S. SAN PEDRO ARROYO;5;0.253936008;-4.9304366;40.814332;SAN PEDRO ARROYO;Ávila
2020-05-06;1701;Gerencia de Ávila;170122;C.S. AVILA SUR ESTE;365;2.270041669;-4.5452636;40.6528095;AVILA SUR ESTE;Ávila
2020-05-06;1702;Gerencia de Burgos;170202;C.S. ARANDA RURAL;129;1.664086687;-3.628658;41.6853253;ARANDA RURAL;Burgos
2020-05-06;1702;Gerencia de Burgos;170203;C.S. ARANDA SUR;289;1.787260359;-3.706626;41.6526832;ARANDA SUR;Burgos
2020-05-06;1702;Gerencia de Burgos;170206;C.S. CRISTOBAL ACOSTA;260;1.559594505;-3.6992069;42.3440772;CRISTOBAL ACOSTA;Burgos
2020-05-06;1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;78;1.066593737;-3.5966157;42.4521283;BURGOS RURAL NORTE;Burgos
2020-05-06;1702;Gerencia de Burgos;170210;C.S. CONDADO DE TREVIÑO;9;0.495049505;-2.7067503;42.7338412;CONDADO DE TREVIÑO;Burgos
2020-05-06;1702;Gerencia de Burgos;170213;C.S. GAMONAL LAS TORRES;173;1.100789005;-3.6719481;42.3557004;GAMONAL LAS TORRES;Burgos
2020-05-06;1702;Gerencia de Burgos;170218;C.S. LOS CUBOS;148;0.995426419;-3.742717;42.3602119;LOS CUBOS;Burgos
2020-05-06;1702;Gerencia de Burgos;170220;C.S. MELGAR FERNAMENTAL;2;0.07183908;-4.1777188;42.359536;MELGAR FERNAMENTAL;Burgos
2020-05-06;1702;Gerencia de Burgos;170225;C.S. ROA DE DUERO;17;0.303246522;-3.9313677;41.7196278;ROA DE DUERO;Burgos
2020-05-06;1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;18;0.55487053;-3.2811979;42.0588261;SALAS LOS INFANTES;Burgos
2020-05-06;1702;Gerencia de Burgos;170227;C.S. SAN AGUSTIN;248;1.127785357;-3.6970311;42.3120645;SAN AGUSTIN;Burgos
2020-05-06;1702;Gerencia de Burgos;170229;C.S. SEDANO;0;0.0;-3.7494493;42.7559832;SEDANO;Burgos
2020-05-06;1703;Gerencia de León;170305;C.S. BOÑAR;25;0.796685787;-5.3350111;42.9342676;BOÑAR;León
2020-05-06;1703;Gerencia de León;170306;C.S. CISTIERNA;55;0.945017182;-5.074482;42.8018865;CISTIERNA;León
2020-05-06;1703;Gerencia de León;170307;C.S. CUENCA BERNESGA;53;0.763468741;-5.6824618;42.9003761;CUENCA BERNESGA;León
2020-05-06;1703;Gerencia de León;170308;C.S. LA BAÑEZA I;677;5.35389482;-5.9064216;42.2735381;LA BAÑEZA I;León
2020-05-06;1703;Gerencia de León;170309;C.S. BAÑEZA II;294;3.228285934;-5.9772118;42.2458606;BAÑEZA II;León
2020-05-06;1703;Gerencia de León;170310;C.S. TRUCHAS;7;0.704225352;-6.5124396;42.2812357;TRUCHAS;León
2020-05-06;1703;Gerencia de León;170311;C.S. LA MAGDALENA;29;1.15583898;-5.9752349;42.7934006;LA MAGDALENA;León
2020-05-06;1703;Gerencia de León;170314;C.S. CONDESA;267;1.279838942;-5.5759819;42.5974726;CONDESA;León
2020-05-06;1703;Gerencia de León;170315;C.S. CRUCERO;198;1.491862568;-5.5865679;42.6003574;CRUCERO;León
2020-05-06;1703;Gerencia de León;170316;C.S. JOSE AGUADO I;312;1.288510779;-5.5503247;42.5942556;JOSE AGUADO I;León
2020-05-06;1703;Gerencia de León;170318;C.S. MANSILLA MULAS;27;0.570583263;-5.3429113;42.4399063;MANSILLA MULAS;León
2020-05-06;1703;Gerencia de León;170320;C.S. RIAÑO;1;0.083752094;-4.9636057;43.0527831;RIAÑO;León
2020-05-06;1703;Gerencia de León;170324;C.S. SAN ANDRES RABANEDO;221;1.055245189;-5.664489;42.6856769;SAN ANDRES RABANEDO;León
2020-05-06;1703;Gerencia de León;170327;C.S. VALENCIA DE D. JUAN;74;0.807683912;-5.489176;42.278276;VALENCIA DE D. JUAN;León
2020-05-06;1703;Gerencia de León;170328;C.S. TROBAJO DEL CAMINO;311;1.592829706;-5.6842775;42.5750157;TROBAJO DEL CAMINO;León
2020-05-06;1704;Gerencia de Ponferrada;170402;C.S. CACABELOS;39;0.32416258;-6.6923743;42.6184913;CACABELOS;León
2020-05-06;1704;Gerencia de Ponferrada;170408;C.S. TORENO;3;0.071564885;-6.5033694;42.7810332;TORENO;León
2020-05-06;1704;Gerencia de Ponferrada;170409;C.S. VILLABLINO;70;0.780727192;-6.3637869;42.924184;VILLABLINO;León
2020-05-06;1704;Gerencia de Ponferrada;170411;C.S. PONFERRADA IV;77;0.619120367;-6.6267109;42.5980544;PONFERRADA IV;León
2020-05-06;1705;Gerencia de Palencia;170501;C.S. AGUILAR DE CAMPOO;48;0.569597722;-4.1750585;42.7876987;AGUILAR DE CAMPOO;Palencia
2020-05-06;1705;Gerencia de Palencia;170505;C.S. FROMISTA;48;1.374176925;-4.3777922;42.2112657;FROMISTA;Palencia
2020-05-06;1705;Gerencia de Palencia;170506;C.S. GUARDO;52;0.638271756;-4.7793976;42.8075753;GUARDO;Palencia
2020-05-06;1705;Gerencia de Palencia;170508;C.S. JARDINILLOS;446;2.402628885;-4.5383516;42.0122939;JARDINILLOS;Palencia
2020-05-06;1705;Gerencia de Palencia;170514;C.S. SALDAÑA;62;1.05227427;-4.7204164;42.560098;SALDAÑA;Palencia
2020-05-06;1706;Gerencia de Salamanca;170601;C.S. ALBA DE TORMES;332;2.69589931;-5.5135134;40.7460397;ALBA DE TORMES;Salamanca
2020-05-06;1706;Gerencia de Salamanca;170602;C.S. ALDEADAVILA RIBERA;5;0.19470405;-6.6595106;41.1113017;ALDEADAVILA RIBERA;Salamanca
2020-05-06;1706;Gerencia de Salamanca;170603;C.S. BEJAR;336;2.089942153;-5.8578389;40.3892584;BEJAR;Salamanca
2020-05-06;1706;Gerencia de Salamanca;170606;C.S. CIUDAD RODRIGO;197;1.343975986;-6.4762406;40.6126798;CIUDAD RODRIGO;Salamanca
2020-05-06;1706;Gerencia de Salamanca;170608;C.S. FUENTE DE SAN ESTEBAN;89;2.763117044;-6.2514024;40.8046117;FUENTE DE SAN ESTEBAN;Salamanca
2020-05-06;1706;Gerencia de Salamanca;170609;C.S. FUENTEGUINALDO;2;0.123380629;-6.734419;40.4082446;FUENTEGUINALDO;Salamanca
2020-05-06;1706;Gerencia de Salamanca;170612;C.S. GARRIDO SUR;570;2.2065655;-5.6376245;40.9715334;GARRIDO SUR;Salamanca
2020-05-06;1706;Gerencia de Salamanca;170614;C.S. ALAMEDILLA;241;1.303407247;-5.6525688;40.9621024;ALAMEDILLA;Salamanca
2020-05-06;1706;Gerencia de Salamanca;170630;C.S. TAMAMES;19;0.867976245;-6.1158181;40.6516889;TAMAMES;Salamanca
2020-05-06;1706;Gerencia de Salamanca;170635;C.S. UNIVERSIDAD CENTRO;270;2.349460494;-5.6668451;40.9635604;UNIVERSIDAD CENTRO;Salamanca
2020-05-06;1707;Gerencia de Segovia;170703;C.S. CUELLAR;135;0.970943613;-4.3165518;41.3472504;CUELLAR;Segovia
2020-05-06;1707;Gerencia de Segovia;170704;C.S. FUENTESAUCO;42;3.050108932;-4.0940193;41.4080459;FUENTESAUCO;Segovia
2020-05-06;1707;Gerencia de Segovia;170708;C.S. SEGOVIA I;363;1.635945739;-4.114543;40.9380492;SEGOVIA I;Segovia
2020-05-06;1707;Gerencia de Segovia;170709;C.S. SEGOVIA II;475;2.615494741;-4.1068163;40.9420283;SEGOVIA II;Segovia
2020-05-06;1707;Gerencia de Segovia;170711;C.S. SEGOVIA RURAL;731;3.402373749;-4.2108946;40.9408168;SEGOVIA RURAL;Segovia
2020-05-06;1707;Gerencia de Segovia;170712;C.S. SEPULVEDA;63;2.19665272;-3.712417;41.329873;SEPULVEDA;Segovia
2020-05-06;1708;Gerencia de Soria;170802;C.S. ALMAZAN;149;2.228537242;-2.537595;41.4121402;ALMAZAN;Soria
2020-05-06;1708;Gerencia de Soria;170806;C.S. SAN ESTEBAN GORMAZ;34;0.829673011;-3.271361;41.5454658;SAN ESTEBAN GORMAZ;Soria
2020-05-06;1708;Gerencia de Soria;170810;C.S. SAN LEONARDO YAGÜE;17;0.445843168;-3.1059501;41.8083737;SAN LEONARDO YAGÜE;Soria
2020-05-06;1708;Gerencia de Soria;170813;C.S. SORIA NORTE;604;2.548630744;-2.4772902;41.7676962;SORIA NORTE;Soria
2020-05-06;1709;Gerencia de Valladolid Oeste;170902;C.S. ARTURO EYRIES;314;1.656292858;-4.7469394;41.6284171;ARTURO EYRIES;Valladolid
2020-05-06;1709;Gerencia de Valladolid Oeste;170907;C.S. HUERTA DEL REY;518;2.037284669;-4.7490241;41.6519156;HUERTA DEL REY;Valladolid
2020-05-06;1709;Gerencia de Valladolid Oeste;170928;C.S. DELICIAS II;244;1.287666895;-4.7327299;41.6090563;DELICIAS II;Valladolid
2020-05-06;1710;Gerencia de Valladolid Este;171009;C.S. PILARICA;207;1.257594168;-4.7114053;41.6545997;PILARICA;Valladolid
2020-05-06;1710;Gerencia de Valladolid Este;171011;C.S. RONDILLA I;276;2.906486942;-4.7254269;41.660879;RONDILLA I;Valladolid
2020-05-06;1710;Gerencia de Valladolid Este;171018;C.S. TUDELA;153;1.316242257;-4.4669681;41.6034399;TUDELA;Valladolid
2020-05-06;1710;Gerencia de Valladolid Este;171019;C.S. ALAEJOS;11;0.399709302;-5.2364845;41.3300658;ALAEJOS;Valladolid
2020-05-06;1710;Gerencia de Valladolid Este;171021;C.S. MEDINA CAMPO RURAL;34;0.403560831;-4.9683549;41.2708021;MEDINA CAMPO RURAL;Valladolid
2020-05-06;1710;Gerencia de Valladolid Este;171023;C.S. LA VICTORIA;178;1.033501713;-4.7408543;41.6833208;LA VICTORIA;Valladolid
2020-05-06;1710;Gerencia de Valladolid Este;171025;C.S. VALLADOLID RURAL I;197;2.240928222;-4.6211316;41.6733784;VALLADOLID RURAL I;Valladolid
2020-05-06;1711;Gerencia de Zamora;171102;C.S. ALCAÑICES;12;0.260642919;-6.3315738;41.7589564;ALCAÑICES;Zamora
2020-05-06;1711;Gerencia de Zamora;171104;C.S. BENAVENTE NORTE;172;1.383748994;-5.7625318;42.0547064;BENAVENTE NORTE;Zamora
2020-05-06;1711;Gerencia de Zamora;171107;C.S. VILLARRIN;8;0.268276325;-5.6350913;41.766661;VILLARRIN;Zamora
2020-05-06;1711;Gerencia de Zamora;171114;C.S. PUEBLA DE SANABRIA;25;0.629089079;-6.6501789;42.0813187;PUEBLA DE SANABRIA;Zamora
2020-05-06;1711;Gerencia de Zamora;171120;C.S. VIRGEN DE LA CONCHA;257;1.255005372;-5.7331438;41.5156123;VIRGEN DE LA CONCHA;Zamora
2020-05-06;1711;Gerencia de Zamora;171121;C.S. ZAMORA NORTE;79;1.108305275;-5.7908384;41.5774755;ZAMORA NORTE;Zamora
2020-05-06;1711;Gerencia de Zamora;171122;C.S. ZAMORA SUR;71;0.908858167;-5.7520988;41.4477098;ZAMORA SUR;Zamora
2020-05-07;1701;Gerencia de Ávila;170103;C.S. AVILA ESTACION;640;3.7398469;-4.61;40.685;AVILA ESTACION;Ávila
2020-05-07;1701;Gerencia de Ávila;170104;C.S. AVILA NORTE;334;2.958632297;-4.7125253;40.6965512;AVILA NORTE;Ávila
2020-05-07;1701;Gerencia de Ávila;170111;C.S. CEBREROS;187;2.157858297;-4.4395554;40.4517812;CEBREROS;Ávila
2020-05-07;1701;Gerencia de Ávila;170112;C.S. FONTIVEROS;62;2.799097065;-5.0026168;40.9224581;FONTIVEROS;Ávila
2020-05-07;1701;Gerencia de Ávila;170115;C.S. MADRIGAL DE LAS ALTAS TORRES;11;0.457570715;-5.020748;41.074037;MADRIGAL DE LAS ALTAS TORRES;Ávila
2020-05-07;1701;Gerencia de Ávila;170116;C.S. MOMBELTRAN;22;0.893945551;-4.996585;40.2764479;MOMBELTRAN;Ávila
2020-05-07;1702;Gerencia de Burgos;170206;C.S. CRISTOBAL ACOSTA;257;1.541599184;-3.6992069;42.3440772;CRISTOBAL ACOSTA;Burgos
2020-05-07;1702;Gerencia de Burgos;170211;C.S. ESPINOSA MONTEROS;4;0.149756645;-3.5532281;43.0737277;ESPINOSA MONTEROS;Burgos
2020-05-07;1702;Gerencia de Burgos;170212;C.S. GAMONAL ANTIGUA;210;1.376778339;-3.6191225;42.3758528;GAMONAL ANTIGUA;Burgos
2020-05-07;1702;Gerencia de Burgos;170220;C.S. MELGAR FERNAMENTAL;2;0.07183908;-4.1777188;42.359536;MELGAR FERNAMENTAL;Burgos
2020-05-07;1702;Gerencia de Burgos;170225;C.S. ROA DE DUERO;15;0.26757046;-3.9313677;41.7196278;ROA DE DUERO;Burgos
2020-05-07;1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;16;0.493218249;-3.2811979;42.0588261;SALAS LOS INFANTES;Burgos
2020-05-07;1702;Gerencia de Burgos;170227;C.S. SAN AGUSTIN;247;1.123237835;-3.6970311;42.3120645;SAN AGUSTIN;Burgos
2020-05-07;1702;Gerencia de Burgos;170230;C.S. VALLE DE LOSA;0;0.0;-3.1799508;42.9747524;VALLE DE LOSA;Burgos
2020-05-07;1702;Gerencia de Burgos;170234;C.S. VALLE DE MENA;22;0.595721636;-3.2710544;43.1138884;VALLE DE MENA;Burgos
2020-05-07;1702;Gerencia de Burgos;170235;C.S. VILLARCAYO;8;0.183570445;-3.5891204;42.8916432;VILLARCAYO;Burgos
2020-05-07;1703;Gerencia de León;170308;C.S. LA BAÑEZA I;686;5.425069197;-5.9064216;42.2735381;LA BAÑEZA I;León
2020-05-07;1703;Gerencia de León;170309;C.S. BAÑEZA II;289;3.173383112;-5.9772118;42.2458606;BAÑEZA II;León
2020-05-07;1703;Gerencia de León;170312;C.S. ERAS DE RENUEVA;528;1.407662161;-5.4972298;42.723601;ERAS DE RENUEVA;León
2020-05-07;1703;Gerencia de León;170322;C.S. RIBERA DEL ORBIGO;246;1.854224768;-5.8615923;42.5482323;RIBERA DEL ORBIGO;León
2020-05-07;1703;Gerencia de León;170324;C.S. SAN ANDRES RABANEDO;216;1.031370864;-5.664489;42.6856769;SAN ANDRES RABANEDO;León
2020-05-07;1703;Gerencia de León;170325;C.S. STA. MARIA PARAMO;135;1.711460446;-5.7168147;42.3454243;STA. MARIA PARAMO;León
2020-05-07;1703;Gerencia de León;170327;C.S. VALENCIA DE D. JUAN;77;0.840427854;-5.489176;42.278276;VALENCIA DE D. JUAN;León
2020-05-07;1703;Gerencia de León;170328;C.S. TROBAJO DEL CAMINO;314;1.608194622;-5.6842775;42.5750157;TROBAJO DEL CAMINO;León
2020-05-07;1704;Gerencia de Ponferrada;170402;C.S. CACABELOS;39;0.32416258;-6.6923743;42.6184913;CACABELOS;León
2020-05-07;1704;Gerencia de Ponferrada;170407;C.S. PUENTE DOMINGO FLOREZ;21;0.883095038;-6.7140276;42.4127795;PUENTE DOMINGO FLOREZ;León
2020-05-07;1705;Gerencia de Palencia;170502;C.S. BALTANAS;3;0.148148148;-4.1664881;41.9106172;BALTANAS;Palencia
2020-05-07;1705;Gerencia de Palencia;170504;C.S. CERVERA PISUERGA;30;0.896057348;-4.520948;42.9015008;CERVERA PISUERGA;Palencia
2020-05-07;1705;Gerencia de Palencia;170505;C.S. FROMISTA;49;1.402805611;-4.3777922;42.2112657;FROMISTA;Palencia
2020-05-07;1705;Gerencia de Palencia;170506;C.S. GUARDO;55;0.675095127;-4.7793976;42.8075753;GUARDO;Palencia
2020-05-07;1705;Gerencia de Palencia;170510;C.S. OSORNO;29;1.36663525;-4.3972754;42.42559;OSORNO;Palencia
2020-05-07;1705;Gerencia de Palencia;170516;C.S. TORQUEMADA;22;1.187904968;-4.1999618;42.0367418;TORQUEMADA;Palencia
2020-05-07;1705;Gerencia de Palencia;170517;C.S. VENTA DE BAÑOS;187;1.880530973;-4.4303075;41.8572175;VENTA DE BAÑOS;Palencia
2020-05-07;1705;Gerencia de Palencia;170520;C.S. VILLAMURIEL DE CERRATO;80;1.291364003;-4.5083248;41.9521254;VILLAMURIEL DE CERRATO;Palencia
2020-05-07;1706;Gerencia de Salamanca;170601;C.S. ALBA DE TORMES;334;2.712139667;-5.5135134;40.7460397;ALBA DE TORMES;Salamanca
2020-05-07;1706;Gerencia de Salamanca;170602;C.S. ALDEADAVILA RIBERA;4;0.15576324;-6.6595106;41.1113017;ALDEADAVILA RIBERA;Salamanca
2020-05-07;1706;Gerencia de Salamanca;170605;C.S. CANTALAPIEDRA;14;0.760043431;-5.21837;41.0921314;CANTALAPIEDRA;Salamanca
2020-05-07;1706;Gerencia de Salamanca;170606;C.S. CIUDAD RODRIGO;168;1.146131805;-6.4762406;40.6126798;CIUDAD RODRIGO;Salamanca
2020-05-07;1706;Gerencia de Salamanca;170609;C.S. FUENTEGUINALDO;2;0.123380629;-6.734419;40.4082446;FUENTEGUINALDO;Salamanca
2020-05-07;1706;Gerencia de Salamanca;170612;C.S. GARRIDO SUR;567;2.194951998;-5.6376245;40.9715334;GARRIDO SUR;Salamanca
2020-05-07;1706;Gerencia de Salamanca;170614;C.S. ALAMEDILLA;232;1.254732288;-5.6525688;40.9621024;ALAMEDILLA;Salamanca
2020-05-07;1706;Gerencia de Salamanca;170618;C.S. LUMBRALES;9;0.273224044;-6.6910851;40.9107995;LUMBRALES;Salamanca
2020-05-07;1706;Gerencia de Salamanca;170619;C.S. MATILLA CAÑOS;10;0.548546352;-5.9732262;40.8405196;MATILLA CAÑOS;Salamanca
2020-05-07;1706;Gerencia de Salamanca;170621;C.S. PEDROSILLO EL RALO;104;3.93790231;-5.4871391;41.1200652;PEDROSILLO EL RALO;Salamanca
2020-05-07;1706;Gerencia de Salamanca;170622;C.S. PERIURBANA NORTE;461;2.402543256;-5.6415859;41.0249771;PERIURBANA NORTE;Salamanca
2020-05-07;1706;Gerencia de Salamanca;170623;C.S. PERIURBANO SUR;287;2.38808454;-5.773642;40.9106826;PERIURBANO SUR;Salamanca
2020-05-07;1706;Gerencia de Salamanca;170624;C.S. PEÑARANDA;92;0.914240286;-5.2549602;40.8839787;PEÑARANDA;Salamanca
2020-05-07;1706;Gerencia de Salamanca;170627;C.S. SAN JOSE;139;1.127148881;-5.6718137;40.9403986;SAN JOSE;Salamanca
2020-05-07;1706;Gerencia de Salamanca;170628;C.S. SANTA MARTA DE TORMES;365;2.004503268;-5.5307167;40.9275702;SANTA MARTA DE TORMES;Salamanca
2020-05-07;1706;Gerencia de Salamanca;170629;C.S. F.VILLALOBOS;185;2.223824979;-5.660618;40.9597778;F.VILLALOBOS;Salamanca
2020-05-07;1706;Gerencia de Salamanca;170631;C.S. ELENA GINEL DIEZ;278;2.656220141;-5.707699;40.9515169;ELENA GINEL DIEZ;Salamanca
2020-05-07;1706;Gerencia de Salamanca;170633;C.S. VILLORIA;117;2.901785714;-5.3715956;41.0345487;VILLORIA;Salamanca
2020-05-07;1706;Gerencia de Salamanca;170636;C.S. SAN JUAN;293;1.901116013;-5.6596496;40.9722411;SAN JUAN;Salamanca
2020-05-07;1707;Gerencia de Segovia;170702;C.S. CARBONERO EL MAYOR;271;2.922463065;-4.1840569;41.1764848;CARBONERO EL MAYOR;Segovia
2020-05-07;1707;Gerencia de Segovia;170705;C.S. NAVAFRIA;31;1.373504652;-3.7774351;41.0988251;NAVAFRIA;Segovia
2020-05-07;1707;Gerencia de Segovia;170709;C.S. SEGOVIA II;418;2.301635373;-4.1068163;40.9420283;SEGOVIA II;Segovia
2020-05-07;1707;Gerencia de Segovia;170710;C.S. SEGOVIA III;506;3.303950375;-4.120243;40.94888;SEGOVIA III;Segovia
2020-05-07;1707;Gerencia de Segovia;170712;C.S. SEPULVEDA;10;0.348675035;-3.712417;41.329873;SEPULVEDA;Segovia
2020-05-07;1707;Gerencia de Segovia;170716;C.S. SACRAMENIA;17;2.070645554;-3.9279862;41.4623748;SACRAMENIA;Segovia
2020-05-07;1708;Gerencia de Soria;170801;C.S. AGREDA;7;0.205038079;-1.9990845;41.8696333;AGREDA;Soria
2020-05-07;1708;Gerencia de Soria;170802;C.S. ALMAZAN;146;2.183667365;-2.537595;41.4121402;ALMAZAN;Soria
2020-05-07;1708;Gerencia de Soria;170807;C.S. GOMARA;20;1.863932898;-2.1536023;41.5519374;GOMARA;Soria
2020-05-07;1708;Gerencia de Soria;170808;C.S. OLVEGA;6;0.142653352;-1.9769546;41.7233482;OLVEGA;Soria
2020-05-07;1708;Gerencia de Soria;170810;C.S. SAN LEONARDO YAGÜE;17;0.445843168;-3.1059501;41.8083737;SAN LEONARDO YAGÜE;Soria
2020-05-07;1709;Gerencia de Valladolid Oeste;170906;C.S. PLAZA DEL EJERCITO;217;1.153457715;-4.7383372;41.6365797;PLAZA DEL EJERCITO;Valladolid
2020-05-07;1709;Gerencia de Valladolid Oeste;170909;C.S. LAGUNA DE DUERO;272;0.952247584;-4.7293581;41.5472386;LAGUNA DE DUERO;Valladolid
2020-05-07;1709;Gerencia de Valladolid Oeste;170920;C.S. TORDESILLAS;169;1.470844212;-5.0713588;41.5447792;TORDESILLAS;Valladolid
2020-05-07;1710;Gerencia de Valladolid Este;171001;C.S. BARRIO ESPAÑA;66;1.110737126;-4.7052252;41.675017;BARRIO ESPAÑA;Valladolid
2020-05-07;1710;Gerencia de Valladolid Este;171002;C.S. ESGUEVILLAS;8;0.607441154;-4.3018078;41.7366601;ESGUEVILLAS;Valladolid
2020-05-07;1710;Gerencia de Valladolid Este;171006;C.S. ISCAR;122;1.102276834;-4.5398679;41.3527561;ISCAR;Valladolid
2020-05-07;1710;Gerencia de Valladolid Este;171010;C.S. CIRCULAR;219;1.576446876;-4.7175863;41.6487178;CIRCULAR;Valladolid
2020-05-07;1710;Gerencia de Valladolid Este;171012;C.S. RONDILLA II;182;1.278808319;-4.7205359;41.664046;RONDILLA II;Valladolid
2020-05-07;1710;Gerencia de Valladolid Este;171014;C.S. SAN PABLO;195;1.745278797;-4.7265359;41.6561919;SAN PABLO;Valladolid
2020-05-07;1710;Gerencia de Valladolid Este;171019;C.S. ALAEJOS;11;0.399709302;-5.2364845;41.3300658;ALAEJOS;Valladolid
2020-05-07;1710;Gerencia de Valladolid Este;171020;C.S. OLMEDO;50;1.143379831;-4.695628;41.2972206;OLMEDO;Valladolid
2020-05-07;1711;Gerencia de Zamora;171105;C.S. BENAVENTE SUR;74;0.507092442;-5.6713176;41.9561123;BENAVENTE SUR;Zamora
2020-05-07;1711;Gerencia de Zamora;171109;C.S. MOMBUEY;8;0.398208064;-6.3616617;42.0450526;MOMBUEY;Zamora
2020-05-07;1711;Gerencia de Zamora;171112;C.S. SANTA ELENA;160;1.265122163;-5.7494898;41.4989997;SANTA ELENA;Zamora
2020-05-07;1711;Gerencia de Zamora;171118;C.S. SANTIBAÑEZ VIDRIAL;5;0.27027027;-6.0490574;42.0931624;SANTIBAÑEZ VIDRIAL;Zamora
2020-05-08;1701;Gerencia de Ávila;170101;C.S. ARENAS SAN PEDRO;134;1.763622006;-5.1146939;40.1963342;ARENAS SAN PEDRO;Ávila
2020-05-08;1701;Gerencia de Ávila;170109;C.S. BURGOHONDO;41;0.893246187;-4.8384527;40.4092233;BURGOHONDO;Ávila
2020-05-08;1701;Gerencia de Ávila;170117;C.S. PIEDRAHITA;15;0.420168067;-5.308102;40.5423616;PIEDRAHITA;Ávila
2020-05-08;1701;Gerencia de Ávila;170121;C.S. MUÑICO;2;0.215053763;-5.1006928;40.706767;MUÑICO;Ávila
2020-05-08;1701;Gerencia de Ávila;170122;C.S. AVILA SUR ESTE;344;2.139436532;-4.5452636;40.6528095;AVILA SUR ESTE;Ávila
2020-05-08;1702;Gerencia de Burgos;170204;C.S. BELORADO;79;2.029283329;-3.2049005;42.3861643;BELORADO;Burgos
2020-05-08;1702;Gerencia de Burgos;170205;C.S. BRIVIESCA;104;1.184780132;-3.3925833;42.6158001;BRIVIESCA;Burgos
2020-05-08;1702;Gerencia de Burgos;170211;C.S. ESPINOSA MONTEROS;4;0.149756645;-3.5532281;43.0737277;ESPINOSA MONTEROS;Burgos
2020-05-08;1702;Gerencia de Burgos;170215;C.S. HUERTA DE REY;0;0.0;-3.3753229;41.8011313;HUERTA DE REY;Burgos
2020-05-08;1702;Gerencia de Burgos;170219;C.S. MEDINA DE POMAR;20;0.297265161;-3.3979847;42.9017164;MEDINA DE POMAR;Burgos
2020-05-08;1702;Gerencia de Burgos;170220;C.S. MELGAR FERNAMENTAL;2;0.07183908;-4.1777188;42.359536;MELGAR FERNAMENTAL;Burgos
2020-05-08;1702;Gerencia de Burgos;170231;C.S. VALLE TOBALINA;1;0.102669405;-3.245942;42.763078;VALLE TOBALINA;Burgos
2020-05-08;1702;Gerencia de Burgos;170236;C.S. JOSE LUIS SANTAMARIA;332;1.316050264;-3.6625856;42.3778915;JOSE LUIS SANTAMARIA;Burgos
2020-05-08;1703;Gerencia de León;170301;C.S. ARMUNIA;279;2.163629314;-5.6250478;42.4904947;ARMUNIA;León
2020-05-08;1703;Gerencia de León;170305;C.S. BOÑAR;27;0.86042065;-5.3350111;42.9342676;BOÑAR;León
2020-05-08;1703;Gerencia de León;170326;C.S. VALDERAS;13;0.374316153;-5.4625731;42.0951135;VALDERAS;León
2020-05-08;1704;Gerencia de Ponferrada;170406;C.S. PONFERRADA III;67;0.405913001;-6.6573868;42.5029679;PONFERRADA III;León
2020-05-08;1705;Gerencia de Palencia;170505;C.S. FROMISTA;49;1.402805611;-4.3777922;42.2112657;FROMISTA;Palencia
2020-05-08;1705;Gerencia de Palencia;170515;C.S. ERAS DEL BOSQUE;419;2.003538469;-4.5339183;42.0278396;ERAS DEL BOSQUE;Palencia
2020-05-08;1705;Gerencia de Palencia;170516;C.S. TORQUEMADA;22;1.187904968;-4.1999618;42.0367418;TORQUEMADA;Palencia
2020-05-08;1706;Gerencia de Salamanca;170604;C.S. CALZADA VALDUNCIEL;46;2.156586967;-5.7649621;41.1556443;CALZADA VALDUNCIEL;Salamanca
2020-05-08;1706;Gerencia de Salamanca;170607;C.S. MIGUEL ARMIJO;215;1.046177802;-5.6938414;40.9687413;MIGUEL ARMIJO;Salamanca
2020-05-08;1706;Gerencia de Salamanca;170612;C.S. GARRIDO SUR;571;2.210436668;-5.6376245;40.9715334;GARRIDO SUR;Salamanca
2020-05-08;1706;Gerencia de Salamanca;170618;C.S. LUMBRALES;9;0.273224044;-6.6910851;40.9107995;LUMBRALES;Salamanca
2020-05-08;1707;Gerencia de Segovia;170702;C.S. CARBONERO EL MAYOR;215;2.318559258;-4.1840569;41.1764848;CARBONERO EL MAYOR;Segovia
2020-05-08;1707;Gerencia de Segovia;170707;C.S. RIAZA;22;0.504702914;-3.4554609;41.3634767;RIAZA;Segovia
